csi_time,predicted_mcs
7670691.47299999,206.5
7671317.47299999,206.5
7671661.47299999,206.5
7671944.47299999,206.5
7672179.47299999,206.5
7672365.47299999,206.5
7672565.47299999,206.5
7672681.47299999,206.5
7672889.47299999,206.5
7673095.47299999,206.5
7673206.47299999,206.5
7673511.47299999,275.3
7673611.47299999,206.5
7673825.47299999,206.5
7673835.47299999,275.3
7673931.47299999,206.5
7674138.47299999,206.5
7674408.47299999,206.5
7674566.47299999,206.5
7675196.47299999,275.3
7675700.47299999,206.5
7676235.47299999,206.5
7676428.47299999,206.5
7677073.47299999,275.3
7677281.47299999,275.3
7795859.47299999,412.9
7795873.47299999,412.9
7795969.47299999,412.9
7796066.47299999,344.1
7796175.47299999,412.9
7796494.47299999,344.1
7796775.47299999,412.9
7796810.47299999,412.9
7796919.47299999,412.9
7797116.47299999,412.9
7797127.47299999,412.9
7797327.47299999,412.9
7797337.47299999,412.9
7797438.47299999,412.9
7797653.47299999,344.1
7797753.47299999,412.9
7797850.47299999,344.1
7797862.47299999,412.9
7797959.47299999,412.9
7797971.47299999,412.9
7798065.47299999,412.9
7798164.47299999,412.9
7798174.47299999,412.9
7798279.47299999,412.9
7798377.47299999,412.9
7798386.47299999,412.9
7798490.47299999,412.9
7798587.47299999,412.9
7798597.47299999,412.9
7798805.47299999,412.9
7799008.47299999,344.1
7799217.47299999,412.9
7799534.47299999,412.9
7800159.47299999,412.9
7800259.47299999,206.5
7800472.47299999,412.9
7800683.47299999,344.1
7800782.47299999,412.9
7800991.47299999,412.9
7801101.47299999,206.5
7801205.47299999,206.5
7801414.47299999,206.5
7801519.47299999,206.5
7801624.47299999,206.5
7801726.47299999,206.5
7801934.47299999,206.5
7802364.47299999,412.9
7802555.47299999,412.9
7802921.47299999,412.9
7802978.47299999,206.5
7803080.47299999,206.5
7803088.47299999,206.5
7803289.47299999,206.5
7803299.47299999,206.5
7803402.47299999,206.5
7803611.47299999,206.5
7803916.47299999,412.9
7804124.47299999,206.5
7804340.47299999,206.5
7804443.47299999,206.5
7804546.47299999,206.5
7804653.47299999,206.5
7804763.47299999,206.5
7804861.47299999,206.5
7805176.47299999,206.5
7805399.47299999,206.5
7805679.47299999,412.9
7805692.47299999,412.9
7805700.47299999,412.9
7856204.47299999,344.1
7856313.47299999,344.1
7856737.47299999,344.1
7857040.47299999,344.1
7857193.47299999,344.1
7857364.47299999,344.1
7857602.47299999,344.1
7857883.47299999,344.1
7858093.47299999,344.1
7858301.47299999,344.1
7858400.47299999,344.1
7858409.47299999,344.1
7858502.47299999,344.1
7858513.47299999,344.1
7858611.47299999,344.1
7858821.47299999,344.1
7859027.47299999,275.3
7859138.47299999,344.1
7859339.47299999,344.1
7859554.47299999,344.1
7859760.47299999,275.3
7859864.47299999,344.1
7860077.47299999,344.1
7860385.47299999,344.1
7860503.47299999,344.1
7860668.47299999,344.1
7860712.47299999,344.1
7860915.47299999,344.1
7861120.47299999,344.1
7861131.47299999,344.1
7861237.47299999,344.1
7861336.47299999,344.1
7861437.47299999,344.1
7861444.47299999,275.3
7861647.47299999,344.1
7861762.47299999,344.1
7861859.47299999,344.1
7861973.47299999,344.1
7862288.47299999,344.1
7862488.47299999,344.1
7862499.47299999,344.1
7862805.47299999,275.3
7862907.47299999,344.1
7863241.47299999,344.1
7863535.47299999,344.1
7863552.47299999,344.1
7863675.47299999,344.1
7863856.47299999,344.1
7863961.47299999,344.1
7864062.47299999,344.1
7864380.47299999,344.1
7864491.47299999,344.1
7865001.47299999,344.1
7865204.47299999,344.1
7865312.47299999,344.1
7865322.47299999,344.1
7865422.47299999,344.1
7865520.47299999,344.1
7865622.47299999,344.1
7865945.47299999,344.1
7866203.47299999,344.1
7906400.47299999,309.7
7906854.47299999,275.3
7907055.47299999,275.3
7907260.47299999,275.3
7907445.47299999,275.3
7907759.47299999,309.7
7907770.47299999,309.7
7907873.47299999,309.7
7907978.47299999,309.7
7908083.47299999,309.7
7908187.47299999,309.7
7908289.47299999,309.7
7908398.47299999,309.7
7908495.47299999,309.7
7908508.47299999,309.7
7908607.47299999,344.1
7908720.47299999,309.7
7909125.47299999,344.1
7909137.47299999,309.7
7909337.47299999,309.7
7909346.47299999,275.3
7909616.47299999,275.3
7909651.47299999,275.3
7909766.47299999,275.3
7910083.47299999,275.3
7910199.47299999,275.3
7910490.47299999,309.7
7910605.47299999,309.7
7911125.47299999,309.7
7911549.47299999,309.7
7911654.47299999,275.3
7912063.47299999,309.7
7912170.47299999,275.3
7912384.47299999,344.1
7913033.47299999,275.3
7913213.47299999,275.3
7913222.47299999,275.3
7913421.47299999,275.3
7913432.47299999,275.3
7913534.47299999,275.3
7913637.47299999,344.1
7913738.47299999,275.3
7913841.47299999,275.3
7913943.47299999,344.1
7914160.47299999,275.3
7914269.47299999,275.3
7914371.47299999,275.3
7914581.47299999,275.3
7914684.47299999,275.3
7914987.47299999,275.3
7915104.47299999,275.3
7915415.47299999,275.3
7915562.47299999,275.3
7915620.47299999,275.3
7915845.47299999,275.3
7916243.47299999,275.3
7916349.47299999,275.3
7968422.47299999,206.5
7968439.47299999,275.3
7968951.47299999,275.3
7969064.47299999,206.5
7969157.47299999,206.5
7969259.47299999,206.5
7969467.47299999,206.5
7969899.47299999,206.5
7970113.47299999,206.5
7970204.47299999,206.5
7970316.47299999,206.5
7970956.47299999,206.5
7971361.47299999,206.5
7971481.47299999,275.3
7971669.47299999,206.5
7971876.47299999,206.5
7971976.47299999,206.5
7971985.47299999,206.5
7972082.47299999,275.3
7972305.47299999,206.5
7972502.47299999,275.3
7972604.47299999,206.5
7972708.47299999,206.5
7972722.47299999,206.5
7973144.47299999,206.5
7973309.47299999,206.5
7973778.47299999,206.5
7974084.47299999,206.5
7974182.47299999,206.5
7974297.47299999,206.5
7974502.47299999,206.5
7974614.47299999,206.5
7974824.47299999,206.5
7975034.47299999,206.5
7975127.47299999,206.5
7975339.47299999,206.5
7975447.47299999,206.5
7976104.47299999,206.5
7976288.47299999,206.5
7976298.47299999,206.5
7976591.47299999,206.5
7976603.47299999,206.5
7976851.47299999,206.5
7977016.47299999,275.3
7977117.47299999,206.5
7977335.47299999,206.5
7977434.47299999,206.5
7977845.47299999,206.5
7977960.47299999,206.5
8088925.47299999,206.5
8089028.47299999,206.5
8089554.47299999,206.5
8089654.47299999,206.5
8089760.47299999,206.5
8089971.47299999,206.5
8090287.47299999,206.5
8090809.47299999,206.5
8091335.47299999,206.5
8091342.47299999,206.5
8091540.47299999,206.5
8091647.47299999,206.5
8091750.47299999,206.5
8092058.47299999,206.5
8092163.47299999,206.5
8092587.47299999,206.5
8093108.47299999,206.5
8093315.47299999,206.5
8093840.47299999,206.5
8093849.47299999,206.5
8094364.47299999,206.5
8094574.47299999,206.5
8094883.47299999,206.5
8095093.47299999,206.5
8095509.47299999,275.3
8095615.47299999,206.5
8095821.47299999,206.5
8096030.47299999,206.5
8096566.47299999,206.5
8096804.47299999,206.5
8096915.47299999,206.5
8097081.47299999,206.5
8097187.47299999,206.5
8097495.47299999,206.5
8097703.47299999,206.5
8097807.47299999,206.5
8097913.47299999,206.5
8098019.47299999,206.5
8098433.47299999,206.5
8098747.47299999,206.5
8156793.47299999,206.5
8156898.47299999,206.5
8157527.47299999,206.5
8158155.47299999,206.5
8158780.47299999,206.5
8159513.47299999,206.5
8160045.47299999,206.5
8160763.47299999,206.5
8160872.47299999,206.5
8161285.47299999,206.5
8161699.47299999,206.5
8161918.47299999,206.5
8162128.47299999,206.5
8162434.47299999,206.5
8162696.47299999,206.5
8162853.47299999,206.5
8163492.47299999,206.5
8164005.47299999,275.3
8164108.47299999,206.5
8164740.47299999,206.5
8210337.47299999,206.5
8210648.47299999,206.5
8210756.47299999,206.5
8210959.47299999,206.5
8211489.47299999,206.5
8212430.47299999,206.5
8212745.47299999,309.7
8212848.47299999,206.5
8213376.47299999,206.5
8213478.47299999,206.5
8213584.47299999,206.5
8213793.47299999,206.5
8214213.47299999,206.5
8214872.47299999,206.5
8215157.47299999,206.5
8215262.47299999,206.5
8215575.47299999,206.5
8215785.47299999,206.5
8217329.47299999,206.5
8217876.47299999,206.5
8218504.47299999,206.5
8218814.47299999,206.5
8270577.47299999,206.5
8270735.47299999,137.6
8270789.47299999,206.5
8271401.47299999,206.5
8271618.47299999,206.5
8272351.47299999,206.5
8272559.47299999,206.5
8272871.47299999,206.5
8274023.47299999,206.5
8274264.47299999,206.5
8274550.47299999,206.5
8274650.47299999,206.5
8275064.47299999,206.5
8275698.47299999,206.5
8276011.47299999,206.5
8276223.47299999,206.5
8276485.47299999,206.5
8277127.47299999,137.6
8277588.47299999,206.5
8278010.47299999,206.5
8278327.47299999,206.5
8279271.47299999,206.5
8280208.47299999,206.5
8350609.47299999,206.5
8350918.47299999,206.5
8351023.47299999,206.5
8351345.47299999,206.5
8351475.47299999,206.5
8351679.47299999,206.5
8351883.47299999,206.5
8353010.47299999,206.5
8353117.47299999,206.5
8582790.47299999,344.1
8583144.47299999,344.1
8583418.47299999,309.7
8584148.47299999,344.1
8584865.47299999,344.1
8586128.47299999,309.7
8588148.47299999,344.1
8588638.47299999,344.1
8588846.47299999,344.1
8588951.47299999,344.1
8589579.47299999,344.1
8589892.47299999,344.1
8590576.47299999,344.1
8590945.47299999,344.1
8591568.47299999,344.1
8634556.47299999,309.7
8634865.47299999,309.7
8634968.47299999,309.7
8635073.47299999,309.7
8635184.47299999,309.7
8635385.47299999,309.7
8635597.47299999,309.7
8635809.47299999,309.7
8635909.47299999,309.7
8635920.47299999,309.7
8636018.47299999,309.7
8636224.47299999,309.7
8636340.47299999,309.7
8636345.47299999,309.7
8636745.47299999,309.7
8637064.47299999,309.7
8637683.47299999,206.5
8637787.47299999,309.7
8638208.47299999,206.5
8638730.47299999,309.7
8639299.47299999,309.7
8639626.47299999,309.7
8639673.47299999,309.7
8639937.47299999,309.7
8639986.47299999,309.7
8640608.47299999,309.7
8640923.47299999,309.7
8641029.47299999,309.7
8641133.47299999,344.1
8641653.47299999,344.1
8641759.47299999,309.7
8642593.47299999,412.9
8642602.47299999,309.7
8642909.47299999,309.7
8643027.47299999,309.7
8643115.47299999,309.7
8643325.47299999,309.7
8643427.47299999,309.7
8643639.47299999,309.7
8643749.47299999,309.7
8643854.47299999,309.7
8644269.47299999,309.7
8816558.47299999,309.7
8816870.47299999,344.1
8817081.47299999,309.7
8817497.47299999,309.7
8817600.47299999,309.7
8818133.47299999,344.1
8818318.47299999,344.1
8818446.47299999,309.7
8818625.47299999,344.1
8818853.47299999,309.7
8818960.47299999,309.7
8819062.47299999,309.7
8819166.47299999,309.7
8819487.47299999,309.7
8819793.47299999,309.7
8820004.47299999,309.7
8820110.47299999,309.7
8820635.47299999,309.7
8820745.47299999,309.7
8820960.47299999,309.7
8821074.47299999,309.7
8821530.47299999,309.7
8821697.47299999,309.7
8821701.47299999,309.7
8822111.47299999,309.7
8822422.47299999,309.7
8822528.47299999,344.1
8822632.47299999,344.1
8822951.47299999,309.7
8823160.47299999,344.1
8823263.47299999,344.1
8823682.47299999,344.1
8823689.47299999,309.7
8823890.47299999,309.7
8823896.47299999,309.7
8824523.47299999,344.1
8824733.47299999,309.7
8824834.47299999,344.1
8825145.47299999,344.1
8825460.47299999,344.1
8825666.47299999,309.7
8825774.47299999,344.1
8825878.47299999,344.1
8825981.47299999,344.1
8883590.47299999,275.3
8883799.47299999,275.3
8884223.47299999,275.3
8884564.47299999,275.3
8884667.47299999,275.3
8884874.47299999,309.7
8885273.47299999,275.3
8885382.47299999,275.3
8885691.47299999,275.3
8885799.47299999,275.3
8885905.47299999,275.3
8886322.47299999,275.3
8886746.47299999,275.3
8886857.47299999,275.3
8887180.47299999,275.3
8887489.47299999,275.3
8887643.47299999,275.3
8887913.47299999,275.3
8888211.47299999,309.7
8888732.47299999,275.3
8888842.47299999,275.3
8889049.47299999,275.3
8889256.47299999,275.3
8889358.47299999,275.3
8889466.47299999,275.3
8889567.47299999,275.3
8889676.47299999,275.3
8889777.47299999,275.3
8889987.47299999,275.3
8890301.47299999,275.3
8890308.47299999,275.3
8890615.47299999,275.3
8890728.47299999,275.3
8890925.47299999,309.7
8891137.47299999,275.3
8891243.47299999,275.3
8891866.47299999,275.3
8892073.47299999,275.3
8892080.47299999,275.3
8892286.47299999,275.3
8892391.47299999,275.3
8892498.47299999,275.3
8892599.47299999,275.3
8892808.47299999,275.3
8893329.47299999,275.3
8893482.47299999,275.3
8938203.47299999,206.5
8938307.47299999,275.3
8938518.47299999,206.5
8938722.47299999,206.5
8938825.47299999,206.5
8939564.47299999,206.5
8939675.47299999,206.5
8939872.47299999,206.5
8940081.47299999,206.5
8940186.47299999,206.5
8940289.47299999,206.5
8940391.47299999,206.5
8940808.47299999,206.5
8940917.47299999,206.5
8941644.47299999,206.5
8942277.47299999,206.5
8942528.47299999,206.5
8942633.47299999,206.5
8942688.47299999,206.5
8942794.47299999,206.5
8943000.47299999,206.5
8943110.47299999,206.5
8943422.47299999,206.5
8943836.47299999,206.5
8944046.47299999,206.5
8944361.47299999,206.5
8944570.47299999,206.5
8944673.47299999,206.5
8944894.47299999,206.5
8945196.47299999,206.5
8945310.47299999,206.5
8945507.47299999,206.5
8945613.47299999,206.5
8945824.47299999,206.5
8946241.47299999,206.5
8946347.47299999,344.1
8946970.47299999,206.5
8947077.47299999,206.5
8947393.47299999,206.5
8998443.47299999,275.3
8998547.47299999,344.1
8998754.47299999,275.3
8999217.47299999,275.3
8999281.47299999,275.3
8999385.47299999,275.3
8999694.47299999,344.1
9000278.47299999,206.5
9000547.47299999,275.3
9000949.47299999,344.1
9001055.47299999,344.1
9001476.47299999,344.1
9002205.47299999,275.3
9002516.47299999,344.1
9003348.47299999,275.3
9003357.47299999,344.1
9003977.47299999,344.1
9004190.47299999,344.1
9004398.47299999,344.1
9004816.47299999,344.1
9004922.47299999,275.3
9005232.47299999,344.1
9006082.47299999,275.3
9006802.47299999,344.1
9006928.47299999,344.1
9007012.47299999,344.1
9007133.47299999,275.3
9007230.47299999,344.1
9007744.47299999,344.1
9007961.47299999,275.3
9008057.47299999,344.1
9069662.47299999,206.5
9070290.47299999,206.5
9071746.47299999,206.5
9071953.47299999,206.5
9072170.47299999,206.5
9072802.47299999,206.5
9073106.47299999,206.5
9073213.47299999,206.5
9074154.47299999,206.5
9074465.47299999,206.5
9074984.47299999,206.5
9075296.47299999,206.5
9075301.47299999,206.5
9075562.47299999,206.5
9075922.47299999,206.5
9076342.47299999,206.5
9076447.47299999,206.5
9076868.47299999,206.5
9076972.47299999,206.5
9077295.47299999,206.5
9077396.47299999,206.5
9077503.47299999,206.5
9077714.47299999,206.5
9077900.47299999,206.5
9077922.47299999,206.5
9078347.47299999,206.5
9078655.47299999,206.5
9078976.47299999,206.5
9079077.47299999,206.5
9119227.47299999,206.5
9119958.47299999,206.5
9121005.47299999,206.5
9121122.47299999,206.5
9121318.47299999,206.5
9121550.47299999,206.5
9121843.47299999,206.5
9121945.47299999,206.5
9122987.47299999,206.5
9123089.47299999,206.5
9123095.47299999,275.3
9124243.47299999,206.5
9124596.47299999,206.5
9124721.47299999,206.5
9124871.47299999,206.5
9125293.47299999,206.5
9125816.47299999,206.5
9125926.47299999,206.5
9126135.47299999,206.5
9126239.47299999,206.5
9126872.47299999,206.5
9127707.47299999,206.5
9127920.47299999,206.5
9128129.47299999,206.5
9128545.47299999,206.5
9128752.47299999,206.5
9128859.47299999,206.5
9129068.47299999,206.5
9240403.47299999,137.6
9241230.47299999,137.6
9241237.47299999,137.6
9242383.47299999,137.6
9242695.47299999,137.6
9242903.47299999,137.6
9243007.47299999,137.6
9244095.47299999,137.6
9244364.47299999,137.6
9244575.47299999,137.6
9244679.47299999,137.6
9244883.47299999,137.6
9245095.47299999,137.6
9245617.47299999,137.6
9245939.47299999,137.6
9246143.47299999,137.6
9246350.47299999,137.6
9246654.47299999,137.6
9246674.47299999,137.6
9247195.47299999,137.6
9247291.47299999,137.6
9247497.47299999,137.6
9247600.47299999,137.6
9247707.47299999,137.6
9247712.47299999,137.6
9247815.47299999,137.6
9248231.47299999,137.6
9248441.47299999,137.6
9249066.47299999,137.6
9249316.47299999,137.6
9422569.47299999,206.5
9422675.47299999,206.5
9423306.47299999,206.5
9423311.47299999,206.5
9423617.47299999,206.5
9424434.47299999,206.5
9424460.47299999,206.5
9424657.47299999,206.5
9424763.47299999,206.5
9424868.47299999,206.5
9425395.47299999,206.5
9426335.47299999,206.5
9426778.47299999,206.5
9426893.47299999,206.5
9427083.47299999,206.5
9427393.47299999,206.5
9427692.47299999,206.5
9428014.47299999,206.5
9428112.47299999,206.5
9428632.47299999,206.5
9428744.47299999,206.5
9428846.47299999,206.5
9429263.47299999,206.5
9429472.47299999,206.5
9429686.47299999,206.5
9430735.47299999,206.5
9430949.47299999,206.5
9431472.47299999,206.5
9431681.47299999,206.5
9431990.47299999,206.5
9532175.47299999,309.7
9533587.47299999,309.7
9533750.47299999,344.1
9534786.47299999,344.1
9535619.47299999,309.7
9535625.47299999,309.7
9536778.47299999,309.7
9537294.47299999,309.7
9539008.47299999,309.7
9539908.47299999,309.7
9540010.47299999,309.7
9540325.47299999,309.7
9540538.47299999,309.7
9541532.47299999,309.7
9543793.47299999,309.7
9544008.47299999,309.7
9544209.47299999,309.7
9544313.47299999,309.7
9545570.47299999,309.7
9545669.47299999,309.7
9546300.47299999,309.7
9546616.47299999,309.7
9546721.47299999,309.7
9547874.47299999,309.7
9548028.47299999,309.7
9549640.47299999,309.7
9551114.47299999,309.7
9552468.47299999,309.7
9552877.47299999,309.7
9552981.47299999,309.7
9684561.47299999,412.9
9684767.47299999,412.9
9685189.47299999,412.9
9685296.47299999,412.9
9685502.47299999,516.2
9685744.47299999,412.9
9685843.47299999,412.9
9685950.47299999,344.1
9686259.47299999,309.7
9686377.47299999,206.5
9686452.47299999,412.9
9686661.47299999,412.9
9686770.47299999,309.7
9686778.47299999,516.2
9686875.47299999,516.2
9686979.47299999,516.2
9687186.47299999,309.7
9687293.47299999,309.7
9687395.47299999,344.1
9687501.47299999,309.7
9687712.47299999,344.1
9688021.47299999,309.7
9688126.47299999,344.1
9688232.47299999,344.1
9688341.47299999,344.1
9688496.47299999,344.1
9688658.47299999,206.5
9688815.47299999,206.5
9689125.47299999,344.1
9689176.47299999,344.1
9689383.47299999,344.1
9689590.47299999,344.1
9689694.47299999,344.1
9689802.47299999,344.1
9689901.47299999,344.1
9690007.47299999,344.1
9690111.47299999,344.1
9690218.47299999,344.1
9690428.47299999,344.1
9690635.47299999,344.1
9690740.47299999,344.1
9691153.47299999,344.1
9691260.47299999,412.9
9691368.47299999,412.9
9691583.47299999,344.1
9691595.47299999,344.1
9691708.47299999,344.1
9691893.47299999,344.1
9692018.47299999,344.1
9692130.47299999,344.1
9692308.47299999,516.2
9692616.47299999,344.1
9692721.47299999,206.5
9692831.47299999,412.9
9692933.47299999,412.9
9693039.47299999,412.9
9693141.47299999,516.2
9693247.47299999,412.9
9693351.47299999,412.9
9693766.47299999,344.1
9693875.47299999,344.1
9694083.47299999,344.1
9694186.47299999,344.1
9694351.47299999,206.5
9694507.47299999,206.5
9742505.47299999,344.1
9742609.47299999,344.1
9742919.47299999,412.9
9743024.47299999,344.1
9743130.47299999,344.1
9743238.47299999,275.3
9743446.47299999,412.9
9743762.47299999,412.9
9744384.47299999,344.1
9744590.47299999,344.1
9744701.47299999,412.9
9744803.47299999,412.9
9745115.47299999,412.9
9745119.47299999,412.9
9745529.47299999,344.1
9745634.47299999,344.1
9746261.47299999,344.1
9746418.47299999,275.3
9746472.47299999,344.1
9746775.47299999,309.7
9747081.47299999,412.9
9747095.47299999,412.9
9747411.47299999,412.9
9747517.47299999,412.9
9747623.47299999,412.9
9747725.47299999,412.9
9747936.47299999,412.9
9748141.47299999,344.1
9748877.47299999,412.9
9748981.47299999,412.9
9749195.47299999,309.7
9749338.47299999,275.3
9749446.47299999,344.1
9749643.47299999,275.3
9750035.47299999,344.1
9750349.47299999,344.1
9750564.47299999,412.9
9750671.47299999,344.1
9750771.47299999,412.9
9750879.47299999,344.1
9750986.47299999,412.9
9751509.47299999,344.1
9751816.47299999,412.9
9751822.47299999,412.9
9751926.47299999,412.9
9752107.47299999,412.9
9752135.47299999,275.3
9832878.47299999,309.7
9833078.47299999,309.7
9833807.47299999,309.7
9833911.47299999,309.7
9834016.47299999,309.7
9834120.47299999,309.7
9834488.47299999,344.1
9835168.47299999,344.1
9835287.47299999,344.1
9836418.47299999,309.7
9836524.47299999,344.1
9836940.47299999,344.1
9837149.47299999,309.7
9837704.47299999,206.5
9837805.47299999,206.5
9837929.47299999,309.7
9838090.47299999,206.5
9838302.47299999,309.7
9838926.47299999,206.5
9839137.47299999,206.5
9839241.47299999,344.1
9839448.47299999,344.1
9839554.47299999,309.7
9839657.47299999,344.1
9839867.47299999,344.1
9840177.47299999,275.3
9841231.47299999,344.1
9841432.47299999,344.1
9841750.47299999,309.7
9841953.47299999,309.7
9842271.47299999,344.1
9842585.47299999,344.1
9846684.47299999,344.1
9846891.47299999,344.1
9847620.47299999,344.1
9849297.47299999,206.5
